0.0,1.6295091844052792e-05
0.00048828125,1.5795085191119245e-05
0.0009765625,1.52950785381857e-05
0.00146484375,1.4763821469443804e-05
0.001953125,1.4170063569085217e-05
0.00244140625,1.3576305668726631e-05
0.0029296875,1.2982547768368042e-05
0.00341796875,1.2326289036392763e-05
0.00390625,1.1670030304417484e-05
0.00439453125,1.1013771572442201e-05
0.0048828125,1.0295012008850229e-05
0.00537109375,9.6075028610666e-06
0.005859375,8.888743297474628e-06
0.00634765625,8.138733318074308e-06
0.0068359375,7.419973754482334e-06
0.00732421875,6.669963775082013e-06
0.0078125,5.919953795681693e-06
0.00830078125,5.169943816281372e-06
0.0087890625,4.419933836881052e-06
0.00927734375,3.7011742732890784e-06
0.009765625,2.951164293888758e-06
0.01025390625,2.2324047302967843e-06
0.0107421875,1.5136451667048105e-06
0.01123046875,8.261360189211835e-07
0.01171875,1.386268711375564e-07
0.01220703125,-4.551310292210306e-07
0.0126953125,-1.0801393453879643e-06
0.01318359375,-1.7051476615548978e-06
0.013671875,-2.298905561913485e-06
0.01416015625,-2.8926634622720717e-06
0.0146484375,-3.4239205310139654e-06
0.01513671875,-3.923927183947513e-06
0.015625,-4.4239338368810596e-06
0.01611328125,-4.8926900740062595e-06
0.0166015625,-5.330195895323113e-06
0.01708984375,-5.73645130083162e-06
0.017578125,-6.11145629053178e-06
0.01806640625,-6.455210864423594e-06
0.0185546875,-6.798965438315408e-06
0.01904296875,-7.1114695963988744e-06
0.01953125,-7.392723338673994e-06
0.02001953125,-7.642726665140767e-06
0.0205078125,-7.892729991607542e-06
0.02099609375,-8.11148290226597e-06
0.021484375,-8.330235812924394e-06
0.02197265625,-8.517738307774475e-06
0.0224609375,-8.67399038681621e-06
0.02294921875,-8.830242465857942e-06
0.0234375,-8.986494544899676e-06
0.02392578125,-9.111496208133061e-06
0.0244140625,-9.267748287174795e-06
0.02490234375,-9.361499534599836e-06
0.025390625,-9.486501197833223e-06
0.02587890625,-9.580252445258262e-06
0.0263671875,-9.705254108491648e-06
0.02685546875,-9.79900535591669e-06
0.02734375,-9.892756603341728e-06
0.02783203125,-9.98650785076677e-06
0.0283203125,-1.008025909819181e-05
0.02880859375,-1.017401034561685e-05
0.029296875,-1.0267761593041888e-05
0.02978515625,-1.036151284046693e-05
0.0302734375,-1.0455264087891968e-05
0.03076171875,-1.0580265751125355e-05
0.03125,-1.0674016998550396e-05
0.03173828125,-1.0799018661783783e-05
0.0322265625,-1.092402032501717e-05
0.03271484375,-1.1049021988250556e-05
0.033203125,-1.1174023651483944e-05
0.03369140625,-1.1330275730525677e-05
0.0341796875,-1.1486527809567411e-05
0.03466796875,-1.1642779888609143e-05
0.03515625,-1.1799031967650878e-05
0.03564453125,-1.195528404669261e-05
0.0361328125,-1.2111536125734344e-05
0.03662109375,-1.2267788204776078e-05
0.037109375,-1.242404028381781e-05
0.03759765625,-1.2580292362859545e-05
0.0380859375,-1.2736544441901277e-05
0.03857421875,-1.2892796520943012e-05
0.0390625,-1.3017798184176397e-05
0.03955078125,-1.3111549431601437e-05
0.0400390625,-1.3205300679026478e-05
0.04052734375,-1.3299051926451517e-05
0.041015625,-1.3361552758068212e-05
0.04150390625,-1.3392803173876558e-05
0.0419921875,-1.3392803173876558e-05
0.04248046875,-1.3392803173876558e-05
0.04296875,-1.3361552758068212e-05
0.04345703125,-1.3330302342259863e-05
0.0439453125,-1.3236551094834824e-05
0.04443359375,-1.3142799847409785e-05
0.044921875,-1.3049048599984744e-05
0.04541015625,-1.2924046936751357e-05
0.0458984375,-1.2767794857709623e-05
0.04638671875,-1.261154277866789e-05
0.046875,-1.2455290699626157e-05
0.04736328125,-1.2267788204776078e-05
0.0478515625,-1.2111536125734344e-05
0.04833984375,-1.1924033630884262e-05
0.048828125,-1.1736531136034184e-05
0.04931640625,-1.1549028641184103e-05
0.0498046875,-1.1392776562142368e-05
0.05029296875,-1.1236524483100636e-05
0.05078125,-1.1080272404058902e-05
0.05126953125,-1.0955270740825517e-05
0.0517578125,-1.0830269077592128e-05
0.05224609375,-1.073651783016709e-05
0.052734375,-1.064276658274205e-05
0.05322265625,-1.054901533531701e-05
0.0537109375,-1.0486514503700316e-05
0.05419921875,-1.0455264087891968e-05
0.0546875,-1.0424013672083623e-05
0.05517578125,-1.0424013672083623e-05
0.0556640625,-1.0424013672083623e-05
0.05615234375,-1.0455264087891968e-05
0.056640625,-1.0455264087891968e-05
0.05712890625,-1.0486514503700316e-05
0.0576171875,-1.054901533531701e-05
0.05810546875,-1.0580265751125355e-05
0.05859375,-1.0611516166933703e-05
0.05908203125,-1.064276658274205e-05
0.0595703125,-1.0674016998550396e-05
0.06005859375,-1.0705267414358743e-05
0.060546875,-1.073651783016709e-05
0.06103515625,-1.073651783016709e-05
0.0615234375,-1.0767768245975435e-05
0.06201171875,-1.073651783016709e-05
0.0625,-1.073651783016709e-05
